"subject_id","itemA","itemB","freesort_distance","trial_type_order","domain_itemA","domain_itemB"
"subj_72","hear something","kick something",0.92,"causal_pairs_first","mind","action"
"subj_72","experience pain","kick something",0.68,"causal_pairs_first","body","action"
"subj_72","see something","kick something",0.83,"causal_pairs_first","mind","action"
"subj_72","jump up and down","kick something",0.02,"causal_pairs_first","action","action"
"subj_72","feel scared","kick something",0.44,"causal_pairs_first","body","action"
"subj_72","kick something","take a walk",0.14,"causal_pairs_first","action","action"
"subj_72","sit down","take a walk",0.03,"causal_pairs_first","action","action"
"subj_72","remember something","take a walk",0.66,"causal_pairs_first","mind","action"
"subj_72","get tired","take a walk",0.27,"causal_pairs_first","body","action"
"subj_72","reach for something","take a walk",0.05,"causal_pairs_first","action","action"
"subj_72","think about something","take a walk",0.56,"causal_pairs_first","mind","action"
"subj_72","become hungry","take a walk",0.45,"causal_pairs_first","body","action"
"subj_72","choose what to do","take a walk",0.39,"causal_pairs_first","mind","action"
"subj_72","get sick","take a walk",0.24,"causal_pairs_first","body","action"
"subj_72","hear something","take a walk",0.78,"causal_pairs_first","mind","action"
"subj_72","experience pain","take a walk",0.38,"causal_pairs_first","body","action"
"subj_72","see something","take a walk",0.73,"causal_pairs_first","mind","action"
"subj_72","jump up and down","take a walk",0.1,"causal_pairs_first","action","action"
"subj_72","feel scared","take a walk",0.48,"causal_pairs_first","body","action"
"subj_72","kick something","sit down",0.17,"causal_pairs_first","action","action"
"subj_72","take a walk","sit down",0.03,"causal_pairs_first","action","action"
"subj_72","remember something","sit down",0.82,"causal_pairs_first","mind","action"
"subj_72","get tired","sit down",0.4,"causal_pairs_first","body","action"
"subj_72","reach for something","sit down",0.16,"causal_pairs_first","action","action"
"subj_72","think about something","sit down",0.69,"causal_pairs_first","mind","action"
"subj_72","become hungry","sit down",0.57,"causal_pairs_first","body","action"
"subj_72","choose what to do","sit down",0.53,"causal_pairs_first","mind","action"
"subj_72","get sick","sit down",0.3,"causal_pairs_first","body","action"
"subj_72","hear something","sit down",0.96,"causal_pairs_first","mind","action"
"subj_72","experience pain","sit down",0.46,"causal_pairs_first","body","action"
"subj_72","see something","sit down",0.92,"causal_pairs_first","mind","action"
"subj_72","jump up and down","sit down",0.02,"causal_pairs_first","action","action"
"subj_72","feel scared","sit down",0.64,"causal_pairs_first","body","action"
"subj_72","kick something","remember something",0.58,"causal_pairs_first","action","mind"
"subj_72","take a walk","remember something",0.66,"causal_pairs_first","action","mind"
"subj_72","sit down","remember something",0.82,"causal_pairs_first","action","mind"
"subj_72","get tired","remember something",0.76,"causal_pairs_first","body","mind"
"subj_72","reach for something","remember something",0.5,"causal_pairs_first","action","mind"
"subj_72","think about something","remember something",0.04,"causal_pairs_first","mind","mind"
"subj_72","become hungry","remember something",0.86,"causal_pairs_first","body","mind"
"subj_72","choose what to do","remember something",0.13,"causal_pairs_first","mind","mind"
"subj_72","get sick","remember something",0.9,"causal_pairs_first","body","mind"
"subj_72","hear something","remember something",0.54,"causal_pairs_first","mind","mind"
"subj_72","experience pain","remember something",0.95,"causal_pairs_first","body","mind"
"subj_72","see something","remember something",0.37,"causal_pairs_first","mind","mind"
"subj_72","jump up and down","remember something",0.74,"causal_pairs_first","action","mind"
"subj_72","feel scared","remember something",0.03,"causal_pairs_first","body","mind"
"subj_72","kick something","get tired",0.55,"causal_pairs_first","action","body"
"subj_72","take a walk","get tired",0.27,"causal_pairs_first","action","body"
"subj_72","sit down","get tired",0.4,"causal_pairs_first","action","body"
"subj_72","remember something","get tired",0.76,"causal_pairs_first","mind","body"
"subj_72","reach for something","get tired",0.41,"causal_pairs_first","action","body"
"subj_72","think about something","get tired",0.75,"causal_pairs_first","mind","body"
"subj_72","become hungry","get tired",0.02,"causal_pairs_first","body","body"
"subj_72","choose what to do","get tired",0.58,"causal_pairs_first","mind","body"
"subj_72","get sick","get tired",0.04,"causal_pairs_first","body","body"
"subj_72","hear something","get tired",0.54,"causal_pairs_first","mind","body"
"subj_72","experience pain","get tired",0.03,"causal_pairs_first","body","body"
"subj_72","see something","get tired",0.57,"causal_pairs_first","mind","body"
"subj_72","jump up and down","get tired",0.52,"causal_pairs_first","action","body"
"subj_72","feel scared","get tired",0.58,"causal_pairs_first","body","body"
"subj_72","kick something","reach for something",0,"causal_pairs_first","action","action"
"subj_72","take a walk","reach for something",0.05,"causal_pairs_first","action","action"
"subj_72","sit down","reach for something",0.16,"causal_pairs_first","action","action"
"subj_72","remember something","reach for something",0.5,"causal_pairs_first","mind","action"
"subj_72","get tired","reach for something",0.41,"causal_pairs_first","body","action"
"subj_72","think about something","reach for something",0.37,"causal_pairs_first","mind","action"
"subj_72","become hungry","reach for something",0.58,"causal_pairs_first","body","action"
"subj_72","choose what to do","reach for something",0.21,"causal_pairs_first","mind","action"
"subj_72","get sick","reach for something",0.42,"causal_pairs_first","body","action"
"subj_72","hear something","reach for something",0.77,"causal_pairs_first","mind","action"
"subj_72","experience pain","reach for something",0.56,"causal_pairs_first","body","action"
"subj_72","see something","reach for something",0.69,"causal_pairs_first","mind","action"
"subj_72","jump up and down","reach for something",0.09,"causal_pairs_first","action","action"
"subj_72","feel scared","reach for something",0.33,"causal_pairs_first","body","action"
"subj_72","kick something","think about something",0.42,"causal_pairs_first","action","mind"
"subj_72","take a walk","think about something",0.56,"causal_pairs_first","action","mind"
"subj_72","sit down","think about something",0.69,"causal_pairs_first","action","mind"
"subj_72","remember something","think about something",0.04,"causal_pairs_first","mind","mind"
"subj_72","get tired","think about something",0.75,"causal_pairs_first","body","mind"
"subj_72","reach for something","think about something",0.37,"causal_pairs_first","action","mind"
"subj_72","become hungry","think about something",0.88,"causal_pairs_first","body","mind"
"subj_72","choose what to do","think about something",0.02,"causal_pairs_first","mind","mind"
"subj_72","get sick","think about something",0.85,"causal_pairs_first","body","mind"
"subj_72","hear something","think about something",0.68,"causal_pairs_first","mind","mind"
"subj_72","experience pain","think about something",0.94,"causal_pairs_first","body","mind"
"subj_72","see something","think about something",0.52,"causal_pairs_first","mind","mind"
"subj_72","jump up and down","think about something",0.59,"causal_pairs_first","action","mind"
"subj_72","feel scared","think about something",0.05,"causal_pairs_first","body","mind"
"subj_72","kick something","become hungry",0.73,"causal_pairs_first","action","body"
"subj_72","take a walk","become hungry",0.45,"causal_pairs_first","action","body"
"subj_72","sit down","become hungry",0.57,"causal_pairs_first","action","body"
"subj_72","remember something","become hungry",0.86,"causal_pairs_first","mind","body"
"subj_72","get tired","become hungry",0.02,"causal_pairs_first","body","body"
"subj_72","reach for something","become hungry",0.58,"causal_pairs_first","action","body"
"subj_72","think about something","become hungry",0.88,"causal_pairs_first","mind","body"
"subj_72","choose what to do","become hungry",0.72,"causal_pairs_first","mind","body"
"subj_72","get sick","become hungry",0.15,"causal_pairs_first","body","body"
"subj_72","hear something","become hungry",0.5,"causal_pairs_first","mind","body"
"subj_72","experience pain","become hungry",0.03,"causal_pairs_first","body","body"
"subj_72","see something","become hungry",0.57,"causal_pairs_first","mind","body"
"subj_72","jump up and down","become hungry",0.7,"causal_pairs_first","action","body"
"subj_72","feel scared","become hungry",0.69,"causal_pairs_first","body","body"
"subj_72","kick something","choose what to do",0.29,"causal_pairs_first","action","mind"
"subj_72","take a walk","choose what to do",0.39,"causal_pairs_first","action","mind"
"subj_72","sit down","choose what to do",0.53,"causal_pairs_first","action","mind"
"subj_72","remember something","choose what to do",0.13,"causal_pairs_first","mind","mind"
"subj_72","get tired","choose what to do",0.58,"causal_pairs_first","body","mind"
"subj_72","reach for something","choose what to do",0.21,"causal_pairs_first","action","mind"
"subj_72","think about something","choose what to do",0.02,"causal_pairs_first","mind","mind"
"subj_72","become hungry","choose what to do",0.72,"causal_pairs_first","body","mind"
"subj_72","get sick","choose what to do",0.68,"causal_pairs_first","body","mind"
"subj_72","hear something","choose what to do",0.61,"causal_pairs_first","mind","mind"
"subj_72","experience pain","choose what to do",0.77,"causal_pairs_first","body","mind"
"subj_72","see something","choose what to do",0.48,"causal_pairs_first","mind","mind"
"subj_72","jump up and down","choose what to do",0.45,"causal_pairs_first","action","mind"
"subj_72","feel scared","choose what to do",0,"causal_pairs_first","body","mind"
"subj_72","kick something","get sick",0.54,"causal_pairs_first","action","body"
"subj_72","take a walk","get sick",0.24,"causal_pairs_first","action","body"
"subj_72","sit down","get sick",0.3,"causal_pairs_first","action","body"
"subj_72","remember something","get sick",0.9,"causal_pairs_first","mind","body"
"subj_72","get tired","get sick",0.04,"causal_pairs_first","body","body"
"subj_72","reach for something","get sick",0.42,"causal_pairs_first","action","body"
"subj_72","think about something","get sick",0.85,"causal_pairs_first","mind","body"
"subj_72","become hungry","get sick",0.15,"causal_pairs_first","body","body"
"subj_72","choose what to do","get sick",0.68,"causal_pairs_first","mind","body"
"subj_72","hear something","get sick",0.73,"causal_pairs_first","mind","body"
"subj_72","experience pain","get sick",0.01,"causal_pairs_first","body","body"
"subj_72","see something","get sick",0.76,"causal_pairs_first","mind","body"
"subj_72","jump up and down","get sick",0.46,"causal_pairs_first","action","body"
"subj_72","feel scared","get sick",0.71,"causal_pairs_first","body","body"
"subj_72","kick something","hear something",0.92,"causal_pairs_first","action","mind"
"subj_72","take a walk","hear something",0.78,"causal_pairs_first","action","mind"
"subj_72","sit down","hear something",0.96,"causal_pairs_first","action","mind"
"subj_72","remember something","hear something",0.54,"causal_pairs_first","mind","mind"
"subj_72","get tired","hear something",0.54,"causal_pairs_first","body","mind"
"subj_72","reach for something","hear something",0.77,"causal_pairs_first","action","mind"
"subj_72","think about something","hear something",0.68,"causal_pairs_first","mind","mind"
"subj_72","become hungry","hear something",0.5,"causal_pairs_first","body","mind"
"subj_72","choose what to do","hear something",0.61,"causal_pairs_first","mind","mind"
"subj_72","get sick","hear something",0.73,"causal_pairs_first","body","mind"
"subj_72","experience pain","hear something",0.67,"causal_pairs_first","body","mind"
"subj_72","see something","hear something",0.02,"causal_pairs_first","mind","mind"
"subj_72","jump up and down","hear something",1,"causal_pairs_first","action","mind"
"subj_72","feel scared","hear something",0.48,"causal_pairs_first","body","mind"
"subj_72","kick something","experience pain",0.68,"causal_pairs_first","action","body"
"subj_72","take a walk","experience pain",0.38,"causal_pairs_first","action","body"
"subj_72","sit down","experience pain",0.46,"causal_pairs_first","action","body"
"subj_72","remember something","experience pain",0.95,"causal_pairs_first","mind","body"
"subj_72","get tired","experience pain",0.03,"causal_pairs_first","body","body"
"subj_72","reach for something","experience pain",0.56,"causal_pairs_first","action","body"
"subj_72","think about something","experience pain",0.94,"causal_pairs_first","mind","body"
"subj_72","become hungry","experience pain",0.03,"causal_pairs_first","body","body"
"subj_72","choose what to do","experience pain",0.77,"causal_pairs_first","mind","body"
"subj_72","get sick","experience pain",0.01,"causal_pairs_first","body","body"
"subj_72","hear something","experience pain",0.67,"causal_pairs_first","mind","body"
"subj_72","see something","experience pain",0.73,"causal_pairs_first","mind","body"
"subj_72","jump up and down","experience pain",0.62,"causal_pairs_first","action","body"
"subj_72","feel scared","experience pain",0.77,"causal_pairs_first","body","body"
"subj_72","kick something","see something",0.83,"causal_pairs_first","action","mind"
"subj_72","take a walk","see something",0.73,"causal_pairs_first","action","mind"
"subj_72","sit down","see something",0.92,"causal_pairs_first","action","mind"
"subj_72","remember something","see something",0.37,"causal_pairs_first","mind","mind"
"subj_72","get tired","see something",0.57,"causal_pairs_first","body","mind"
"subj_72","reach for something","see something",0.69,"causal_pairs_first","action","mind"
"subj_72","think about something","see something",0.52,"causal_pairs_first","mind","mind"
"subj_72","become hungry","see something",0.57,"causal_pairs_first","body","mind"
"subj_72","choose what to do","see something",0.48,"causal_pairs_first","mind","mind"
"subj_72","get sick","see something",0.76,"causal_pairs_first","body","mind"
"subj_72","hear something","see something",0.02,"causal_pairs_first","mind","mind"
"subj_72","experience pain","see something",0.73,"causal_pairs_first","body","mind"
"subj_72","jump up and down","see something",0.93,"causal_pairs_first","action","mind"
"subj_72","feel scared","see something",0.33,"causal_pairs_first","body","mind"
"subj_72","kick something","jump up and down",0.02,"causal_pairs_first","action","action"
"subj_72","take a walk","jump up and down",0.1,"causal_pairs_first","action","action"
"subj_72","sit down","jump up and down",0.02,"causal_pairs_first","action","action"
"subj_72","remember something","jump up and down",0.74,"causal_pairs_first","mind","action"
"subj_72","get tired","jump up and down",0.52,"causal_pairs_first","body","action"
"subj_72","reach for something","jump up and down",0.09,"causal_pairs_first","action","action"
"subj_72","think about something","jump up and down",0.59,"causal_pairs_first","mind","action"
"subj_72","become hungry","jump up and down",0.7,"causal_pairs_first","body","action"
"subj_72","choose what to do","jump up and down",0.45,"causal_pairs_first","mind","action"
"subj_72","get sick","jump up and down",0.46,"causal_pairs_first","body","action"
"subj_72","hear something","jump up and down",1,"causal_pairs_first","mind","action"
"subj_72","experience pain","jump up and down",0.62,"causal_pairs_first","body","action"
"subj_72","see something","jump up and down",0.93,"causal_pairs_first","mind","action"
"subj_72","feel scared","jump up and down",0.58,"causal_pairs_first","body","action"
"subj_72","kick something","feel scared",0.44,"causal_pairs_first","action","body"
"subj_72","take a walk","feel scared",0.48,"causal_pairs_first","action","body"
"subj_72","sit down","feel scared",0.64,"causal_pairs_first","action","body"
"subj_72","remember something","feel scared",0.03,"causal_pairs_first","mind","body"
"subj_72","get tired","feel scared",0.58,"causal_pairs_first","body","body"
"subj_72","reach for something","feel scared",0.33,"causal_pairs_first","action","body"
"subj_72","think about something","feel scared",0.05,"causal_pairs_first","mind","body"
"subj_72","become hungry","feel scared",0.69,"causal_pairs_first","body","body"
"subj_72","choose what to do","feel scared",0,"causal_pairs_first","mind","body"
"subj_72","get sick","feel scared",0.71,"causal_pairs_first","body","body"
"subj_72","hear something","feel scared",0.48,"causal_pairs_first","mind","body"
"subj_72","experience pain","feel scared",0.77,"causal_pairs_first","body","body"
"subj_72","see something","feel scared",0.33,"causal_pairs_first","mind","body"
"subj_72","jump up and down","feel scared",0.58,"causal_pairs_first","action","body"
"subj_73","see something","kick something",0.59,"causal_pairs_first","mind","action"
"subj_73","take a walk","kick something",0.05,"causal_pairs_first","action","action"
"subj_73","jump up and down","kick something",0.53,"causal_pairs_first","action","action"
"subj_73","feel scared","kick something",0.34,"causal_pairs_first","body","action"
"subj_73","sit down","kick something",0.56,"causal_pairs_first","action","action"
"subj_73","become hungry","kick something",0.31,"causal_pairs_first","body","action"
"subj_73","hear something","kick something",0.44,"causal_pairs_first","mind","action"
"subj_73","get sick","kick something",0.25,"causal_pairs_first","body","action"
"subj_73","remember something","kick something",0.45,"causal_pairs_first","mind","action"
"subj_73","experience pain","kick something",0.3,"causal_pairs_first","body","action"
"subj_73","reach for something","kick something",0.45,"causal_pairs_first","action","action"
"subj_73","get tired","kick something",0.17,"causal_pairs_first","body","action"
"subj_73","think about something","kick something",0.56,"causal_pairs_first","mind","action"
"subj_73","choose what to do","kick something",0.04,"causal_pairs_first","mind","action"
"subj_73","kick something","see something",0.59,"causal_pairs_first","action","mind"
"subj_73","take a walk","see something",0.44,"causal_pairs_first","action","mind"
"subj_73","jump up and down","see something",0.48,"causal_pairs_first","action","mind"
"subj_73","feel scared","see something",0.9,"causal_pairs_first","body","mind"
"subj_73","sit down","see something",0.61,"causal_pairs_first","action","mind"
"subj_73","become hungry","see something",0.9,"causal_pairs_first","body","mind"
"subj_73","hear something","see something",0.04,"causal_pairs_first","mind","mind"
"subj_73","get sick","see something",0.85,"causal_pairs_first","body","mind"
"subj_73","remember something","see something",0.11,"causal_pairs_first","mind","mind"
"subj_73","experience pain","see something",0.81,"causal_pairs_first","body","mind"
"subj_73","reach for something","see something",0.56,"causal_pairs_first","action","mind"
"subj_73","get tired","see something",0.71,"causal_pairs_first","body","mind"
"subj_73","think about something","see something",0.03,"causal_pairs_first","mind","mind"
"subj_73","choose what to do","see something",0.53,"causal_pairs_first","mind","mind"
"subj_73","kick something","take a walk",0.05,"causal_pairs_first","action","action"
"subj_73","see something","take a walk",0.44,"causal_pairs_first","mind","action"
"subj_73","jump up and down","take a walk",0.45,"causal_pairs_first","action","action"
"subj_73","feel scared","take a walk",0.44,"causal_pairs_first","body","action"
"subj_73","sit down","take a walk",0.5,"causal_pairs_first","action","action"
"subj_73","become hungry","take a walk",0.42,"causal_pairs_first","body","action"
"subj_73","hear something","take a walk",0.29,"causal_pairs_first","mind","action"
"subj_73","get sick","take a walk",0.36,"causal_pairs_first","body","action"
"subj_73","remember something","take a walk",0.31,"causal_pairs_first","mind","action"
"subj_73","experience pain","take a walk",0.38,"causal_pairs_first","body","action"
"subj_73","reach for something","take a walk",0.39,"causal_pairs_first","action","action"
"subj_73","get tired","take a walk",0.25,"causal_pairs_first","body","action"
"subj_73","think about something","take a walk",0.42,"causal_pairs_first","mind","action"
"subj_73","choose what to do","take a walk",0.04,"causal_pairs_first","mind","action"
"subj_73","kick something","jump up and down",0.53,"causal_pairs_first","action","action"
"subj_73","see something","jump up and down",0.48,"causal_pairs_first","mind","action"
"subj_73","take a walk","jump up and down",0.45,"causal_pairs_first","action","action"
"subj_73","feel scared","jump up and down",0.97,"causal_pairs_first","body","action"
"subj_73","sit down","jump up and down",0.04,"causal_pairs_first","action","action"
"subj_73","become hungry","jump up and down",0.58,"causal_pairs_first","body","action"
"subj_73","hear something","jump up and down",0.39,"causal_pairs_first","mind","action"
"subj_73","get sick","jump up and down",0.88,"causal_pairs_first","body","action"
"subj_73","remember something","jump up and down",0.28,"causal_pairs_first","mind","action"
"subj_73","experience pain","jump up and down",0.92,"causal_pairs_first","body","action"
"subj_73","reach for something","jump up and down",0.04,"causal_pairs_first","action","action"
"subj_73","get tired","jump up and down",0.79,"causal_pairs_first","body","action"
"subj_73","think about something","jump up and down",0.36,"causal_pairs_first","mind","action"
"subj_73","choose what to do","jump up and down",0.39,"causal_pairs_first","mind","action"
"subj_73","kick something","feel scared",0.34,"causal_pairs_first","action","body"
"subj_73","see something","feel scared",0.9,"causal_pairs_first","mind","body"
"subj_73","take a walk","feel scared",0.44,"causal_pairs_first","action","body"
"subj_73","jump up and down","feel scared",0.97,"causal_pairs_first","action","body"
"subj_73","sit down","feel scared",1,"causal_pairs_first","action","body"
"subj_73","become hungry","feel scared",0.58,"causal_pairs_first","body","body"
"subj_73","hear something","feel scared",0.78,"causal_pairs_first","mind","body"
"subj_73","get sick","feel scared",0,"causal_pairs_first","body","body"
"subj_73","remember something","feel scared",0.83,"causal_pairs_first","mind","body"
"subj_73","experience pain","feel scared",0.01,"causal_pairs_first","body","body"
"subj_73","reach for something","feel scared",0.89,"causal_pairs_first","action","body"
"subj_73","get tired","feel scared",0.09,"causal_pairs_first","body","body"
"subj_73","think about something","feel scared",0.93,"causal_pairs_first","mind","body"
"subj_73","choose what to do","feel scared",0.48,"causal_pairs_first","mind","body"
"subj_73","kick something","sit down",0.56,"causal_pairs_first","action","action"
"subj_73","see something","sit down",0.61,"causal_pairs_first","mind","action"
"subj_73","take a walk","sit down",0.5,"causal_pairs_first","action","action"
"subj_73","jump up and down","sit down",0.04,"causal_pairs_first","action","action"
"subj_73","feel scared","sit down",1,"causal_pairs_first","body","action"
"subj_73","become hungry","sit down",0.52,"causal_pairs_first","body","action"
"subj_73","hear something","sit down",0.52,"causal_pairs_first","mind","action"
"subj_73","get sick","sit down",0.9,"causal_pairs_first","body","action"
"subj_73","remember something","sit down",0.41,"causal_pairs_first","mind","action"
"subj_73","experience pain","sit down",0.96,"causal_pairs_first","body","action"
"subj_73","reach for something","sit down",0.01,"causal_pairs_first","action","action"
"subj_73","get tired","sit down",0.83,"causal_pairs_first","body","action"
"subj_73","think about something","sit down",0.49,"causal_pairs_first","mind","action"
"subj_73","choose what to do","sit down",0.42,"causal_pairs_first","mind","action"
"subj_73","kick something","become hungry",0.31,"causal_pairs_first","action","body"
"subj_73","see something","become hungry",0.9,"causal_pairs_first","mind","body"
"subj_73","take a walk","become hungry",0.42,"causal_pairs_first","action","body"
"subj_73","jump up and down","become hungry",0.58,"causal_pairs_first","action","body"
"subj_73","feel scared","become hungry",0.58,"causal_pairs_first","body","body"
"subj_73","sit down","become hungry",0.52,"causal_pairs_first","action","body"
"subj_73","hear something","become hungry",0.76,"causal_pairs_first","mind","body"
"subj_73","get sick","become hungry",0.48,"causal_pairs_first","body","body"
"subj_73","remember something","become hungry",0.72,"causal_pairs_first","mind","body"
"subj_73","experience pain","become hungry",0.61,"causal_pairs_first","body","body"
"subj_73","reach for something","become hungry",0.44,"causal_pairs_first","action","body"
"subj_73","get tired","become hungry",0.5,"causal_pairs_first","body","body"
"subj_73","think about something","become hungry",0.84,"causal_pairs_first","mind","body"
"subj_73","choose what to do","become hungry",0.29,"causal_pairs_first","mind","body"
"subj_73","kick something","hear something",0.44,"causal_pairs_first","action","mind"
"subj_73","see something","hear something",0.04,"causal_pairs_first","mind","mind"
"subj_73","take a walk","hear something",0.29,"causal_pairs_first","action","mind"
"subj_73","jump up and down","hear something",0.39,"causal_pairs_first","action","mind"
"subj_73","feel scared","hear something",0.78,"causal_pairs_first","body","mind"
"subj_73","sit down","hear something",0.52,"causal_pairs_first","action","mind"
"subj_73","become hungry","hear something",0.76,"causal_pairs_first","body","mind"
"subj_73","get sick","hear something",0.73,"causal_pairs_first","body","mind"
"subj_73","remember something","hear something",0.01,"causal_pairs_first","mind","mind"
"subj_73","experience pain","hear something",0.7,"causal_pairs_first","body","mind"
"subj_73","reach for something","hear something",0.45,"causal_pairs_first","action","mind"
"subj_73","get tired","hear something",0.59,"causal_pairs_first","body","mind"
"subj_73","think about something","hear something",0.04,"causal_pairs_first","mind","mind"
"subj_73","choose what to do","hear something",0.38,"causal_pairs_first","mind","mind"
"subj_73","kick something","get sick",0.25,"causal_pairs_first","action","body"
"subj_73","see something","get sick",0.85,"causal_pairs_first","mind","body"
"subj_73","take a walk","get sick",0.36,"causal_pairs_first","action","body"
"subj_73","jump up and down","get sick",0.88,"causal_pairs_first","action","body"
"subj_73","feel scared","get sick",0,"causal_pairs_first","body","body"
"subj_73","sit down","get sick",0.9,"causal_pairs_first","action","body"
"subj_73","become hungry","get sick",0.48,"causal_pairs_first","body","body"
"subj_73","hear something","get sick",0.73,"causal_pairs_first","mind","body"
"subj_73","remember something","get sick",0.77,"causal_pairs_first","mind","body"
"subj_73","experience pain","get sick",0.04,"causal_pairs_first","body","body"
"subj_73","reach for something","get sick",0.79,"causal_pairs_first","action","body"
"subj_73","get tired","get sick",0.04,"causal_pairs_first","body","body"
"subj_73","think about something","get sick",0.87,"causal_pairs_first","mind","body"
"subj_73","choose what to do","get sick",0.39,"causal_pairs_first","mind","body"
"subj_73","kick something","remember something",0.45,"causal_pairs_first","action","mind"
"subj_73","see something","remember something",0.11,"causal_pairs_first","mind","mind"
"subj_73","take a walk","remember something",0.31,"causal_pairs_first","action","mind"
"subj_73","jump up and down","remember something",0.28,"causal_pairs_first","action","mind"
"subj_73","feel scared","remember something",0.83,"causal_pairs_first","body","mind"
"subj_73","sit down","remember something",0.41,"causal_pairs_first","action","mind"
"subj_73","become hungry","remember something",0.72,"causal_pairs_first","body","mind"
"subj_73","hear something","remember something",0.01,"causal_pairs_first","mind","mind"
"subj_73","get sick","remember something",0.77,"causal_pairs_first","body","mind"
"subj_73","experience pain","remember something",0.75,"causal_pairs_first","body","mind"
"subj_73","reach for something","remember something",0.35,"causal_pairs_first","action","mind"
"subj_73","get tired","remember something",0.64,"causal_pairs_first","body","mind"
"subj_73","think about something","remember something",0.02,"causal_pairs_first","mind","mind"
"subj_73","choose what to do","remember something",0.36,"causal_pairs_first","mind","mind"
"subj_73","kick something","experience pain",0.3,"causal_pairs_first","action","body"
"subj_73","see something","experience pain",0.81,"causal_pairs_first","mind","body"
"subj_73","take a walk","experience pain",0.38,"causal_pairs_first","action","body"
"subj_73","jump up and down","experience pain",0.92,"causal_pairs_first","action","body"
"subj_73","feel scared","experience pain",0.01,"causal_pairs_first","body","body"
"subj_73","sit down","experience pain",0.96,"causal_pairs_first","action","body"
"subj_73","become hungry","experience pain",0.61,"causal_pairs_first","body","body"
"subj_73","hear something","experience pain",0.7,"causal_pairs_first","mind","body"
"subj_73","get sick","experience pain",0.04,"causal_pairs_first","body","body"
"subj_73","remember something","experience pain",0.75,"causal_pairs_first","mind","body"
"subj_73","reach for something","experience pain",0.85,"causal_pairs_first","action","body"
"subj_73","get tired","experience pain",0.03,"causal_pairs_first","body","body"
"subj_73","think about something","experience pain",0.84,"causal_pairs_first","mind","body"
"subj_73","choose what to do","experience pain",0.44,"causal_pairs_first","mind","body"
"subj_73","kick something","reach for something",0.45,"causal_pairs_first","action","action"
"subj_73","see something","reach for something",0.56,"causal_pairs_first","mind","action"
"subj_73","take a walk","reach for something",0.39,"causal_pairs_first","action","action"
"subj_73","jump up and down","reach for something",0.04,"causal_pairs_first","action","action"
"subj_73","feel scared","reach for something",0.89,"causal_pairs_first","body","action"
"subj_73","sit down","reach for something",0.01,"causal_pairs_first","action","action"
"subj_73","become hungry","reach for something",0.44,"causal_pairs_first","body","action"
"subj_73","hear something","reach for something",0.45,"causal_pairs_first","mind","action"
"subj_73","get sick","reach for something",0.79,"causal_pairs_first","body","action"
"subj_73","remember something","reach for something",0.35,"causal_pairs_first","mind","action"
"subj_73","experience pain","reach for something",0.85,"causal_pairs_first","body","action"
"subj_73","get tired","reach for something",0.72,"causal_pairs_first","body","action"
"subj_73","think about something","reach for something",0.45,"causal_pairs_first","mind","action"
"subj_73","choose what to do","reach for something",0.31,"causal_pairs_first","mind","action"
"subj_73","kick something","get tired",0.17,"causal_pairs_first","action","body"
"subj_73","see something","get tired",0.71,"causal_pairs_first","mind","body"
"subj_73","take a walk","get tired",0.25,"causal_pairs_first","action","body"
"subj_73","jump up and down","get tired",0.79,"causal_pairs_first","action","body"
"subj_73","feel scared","get tired",0.09,"causal_pairs_first","body","body"
"subj_73","sit down","get tired",0.83,"causal_pairs_first","action","body"
"subj_73","become hungry","get tired",0.5,"causal_pairs_first","body","body"
"subj_73","hear something","get tired",0.59,"causal_pairs_first","mind","body"
"subj_73","get sick","get tired",0.04,"causal_pairs_first","body","body"
"subj_73","remember something","get tired",0.64,"causal_pairs_first","mind","body"
"subj_73","experience pain","get tired",0.03,"causal_pairs_first","body","body"
"subj_73","reach for something","get tired",0.72,"causal_pairs_first","action","body"
"subj_73","think about something","get tired",0.73,"causal_pairs_first","mind","body"
"subj_73","choose what to do","get tired",0.31,"causal_pairs_first","mind","body"
"subj_73","kick something","think about something",0.56,"causal_pairs_first","action","mind"
"subj_73","see something","think about something",0.03,"causal_pairs_first","mind","mind"
"subj_73","take a walk","think about something",0.42,"causal_pairs_first","action","mind"
"subj_73","jump up and down","think about something",0.36,"causal_pairs_first","action","mind"
"subj_73","feel scared","think about something",0.93,"causal_pairs_first","body","mind"
"subj_73","sit down","think about something",0.49,"causal_pairs_first","action","mind"
"subj_73","become hungry","think about something",0.84,"causal_pairs_first","body","mind"
"subj_73","hear something","think about something",0.04,"causal_pairs_first","mind","mind"
"subj_73","get sick","think about something",0.87,"causal_pairs_first","body","mind"
"subj_73","remember something","think about something",0.02,"causal_pairs_first","mind","mind"
"subj_73","experience pain","think about something",0.84,"causal_pairs_first","body","mind"
"subj_73","reach for something","think about something",0.45,"causal_pairs_first","action","mind"
"subj_73","get tired","think about something",0.73,"causal_pairs_first","body","mind"
"subj_73","choose what to do","think about something",0.48,"causal_pairs_first","mind","mind"
"subj_73","kick something","choose what to do",0.04,"causal_pairs_first","action","mind"
"subj_73","see something","choose what to do",0.53,"causal_pairs_first","mind","mind"
"subj_73","take a walk","choose what to do",0.04,"causal_pairs_first","action","mind"
"subj_73","jump up and down","choose what to do",0.39,"causal_pairs_first","action","mind"
"subj_73","feel scared","choose what to do",0.48,"causal_pairs_first","body","mind"
