subject_id,condition,first_item,middle_causal,middle_similar,third_item,response,domain_first_item,domain_third_item,domain_middle_causal,domain_middle_similar,freesort_minus_causal_distance_causal,rank_causal,freesort_minus_causal_distance_similar,rank_similar,joint_distance_difference
subj_69,Intrinsic Cause,take a walk,see something,jump up and down,reach for something,Direct,action,action,mind,action,0.54,6,-0.33,13,0.8700000000000001
subj_70,Causal Chain,become hungry,think about something,get tired,feel scared,Direct,bio,bio,mind,bio,0.7,1,-0.06,13,0.76
subj_70,Causal Chain,get tired,choose what to do,become hungry,feel scared,Intrinsic,bio,bio,mind,bio,0.53,3,-0.12,13,0.65
subj_70,Causal Chain,take a walk,see something,jump up and down,reach for something,Direct,action,action,mind,action,0.54,6,-0.33,13,0.8700000000000001
subj_70,Causal Chain,jump up and down,get tired,take a walk,sit down,Direct,action,action,bio,action,0.66,2,-0.4,13,1.06
subj_70,Causal Chain,remember something,feel scared,think about something,hear something,Direct,mind,mind,bio,mind,0.46,3,-0.09,12,0.55
subj_70,Causal Chain,get sick,remember something,experience pain,become hungry,Intrinsic,bio,bio,mind,bio,0.52,3,-0.05,13,0.5700000000000001
subj_70,Causal Chain,choose what to do,take a walk,see something,hear something,Direct,mind,mind,action,mind,0.49,1,-0.13,13,0.62
subj_70,Causal Chain,see something,take a walk,remember something,hear something,Intrinsic,mind,mind,action,mind,0.58,1,0.05,13,0.5299999999999999
subj_70,Causal Chain,sit down,experience pain,take a walk,jump up and down,Direct,action,action,bio,action,0.4,5,-0.57,13,0.97
subj_71,Intrinsic Cause,get sick,remember something,experience pain,become hungry,Intrinsic,bio,bio,mind,bio,0.52,3,-0.05,13,0.5700000000000001
subj_71,Intrinsic Cause,see something,take a walk,remember something,hear something,Intrinsic,mind,mind,action,mind,0.58,1,0.05,13,0.5299999999999999
subj_71,Intrinsic Cause,become hungry,think about something,get tired,feel scared,Intrinsic,bio,bio,mind,bio,0.7,1,-0.06,13,0.76
subj_71,Intrinsic Cause,sit down,experience pain,take a walk,jump up and down,Intrinsic,action,action,bio,action,0.4,5,-0.57,13,0.97
subj_71,Intrinsic Cause,remember something,feel scared,think about something,hear something,Intrinsic,mind,mind,bio,mind,0.46,3,-0.09,12,0.55
subj_71,Intrinsic Cause,take a walk,see something,jump up and down,reach for something,Intrinsic,action,action,mind,action,0.54,6,-0.33,13,0.8700000000000001
subj_71,Intrinsic Cause,jump up and down,get tired,take a walk,sit down,Intrinsic,action,action,bio,action,0.66,2,-0.4,13,1.06
subj_71,Intrinsic Cause,get tired,choose what to do,become hungry,feel scared,Intrinsic,bio,bio,mind,bio,0.53,3,-0.12,13,0.65
subj_71,Intrinsic Cause,choose what to do,take a walk,see something,hear something,Intrinsic,mind,mind,action,mind,0.49,1,-0.13,13,0.62
subj_72,Intrinsic Cause,get tired,choose what to do,become hungry,feel scared,Intrinsic,bio,bio,mind,bio,0.53,3,-0.12,13,0.65
subj_72,Intrinsic Cause,become hungry,think about something,get tired,feel scared,Intrinsic,bio,bio,mind,bio,0.7,1,-0.06,13,0.76
subj_72,Intrinsic Cause,see something,take a walk,remember something,hear something,Intrinsic,mind,mind,action,mind,0.58,1,0.05,13,0.5299999999999999
subj_72,Intrinsic Cause,remember something,feel scared,think about something,hear something,Intrinsic,mind,mind,bio,mind,0.46,3,-0.09,12,0.55
subj_72,Intrinsic Cause,choose what to do,take a walk,see something,hear something,Intrinsic,mind,mind,action,mind,0.49,1,-0.13,13,0.62
subj_72,Intrinsic Cause,take a walk,see something,jump up and down,reach for something,Intrinsic,action,action,mind,action,0.54,6,-0.33,13,0.8700000000000001
subj_72,Intrinsic Cause,get sick,remember something,experience pain,become hungry,Intrinsic,bio,bio,mind,bio,0.52,3,-0.05,13,0.5700000000000001
subj_72,Intrinsic Cause,sit down,experience pain,take a walk,jump up and down,Intrinsic,action,action,bio,action,0.4,5,-0.57,13,0.97
subj_72,Intrinsic Cause,jump up and down,get tired,take a walk,sit down,Intrinsic,action,action,bio,action,0.66,2,-0.4,13,1.06
subj_73,Intrinsic Cause,get sick,remember something,experience pain,become hungry,Intrinsic,bio,bio,mind,bio,0.52,3,-0.05,13,0.5700000000000001
subj_73,Intrinsic Cause,choose what to do,take a walk,see something,hear something,Intrinsic,mind,mind,action,mind,0.49,1,-0.13,13,0.62
subj_73,Intrinsic Cause,take a walk,see something,jump up and down,reach for something,Intrinsic,action,action,mind,action,0.54,6,-0.33,13,0.8700000000000001
subj_73,Intrinsic Cause,become hungry,think about something,get tired,feel scared,Direct,bio,bio,mind,bio,0.7,1,-0.06,13,0.76
subj_73,Intrinsic Cause,remember something,feel scared,think about something,hear something,Intrinsic,mind,mind,bio,mind,0.46,3,-0.09,12,0.55
subj_73,Intrinsic Cause,sit down,experience pain,take a walk,jump up and down,Intrinsic,action,action,bio,action,0.4,5,-0.57,13,0.97
subj_73,Intrinsic Cause,get tired,choose what to do,become hungry,feel scared,Intrinsic,bio,bio,mind,bio,0.53,3,-0.12,13,0.65
subj_73,Intrinsic Cause,see something,take a walk,remember something,hear something,Intrinsic,mind,mind,action,mind,0.58,1,0.05,13,0.5299999999999999
subj_73,Intrinsic Cause,jump up and down,get tired,take a walk,sit down,Direct,action,action,bio,action,0.66,2,-0.4,13,1.06
subj_74,Intrinsic Cause,take a walk,see something,jump up and down,reach for something,Intrinsic,action,action,mind,action,0.54,6,-0.33,13,0.8700000000000001
subj_74,Intrinsic Cause,get sick,remember something,experience pain,become hungry,Intrinsic,bio,bio,mind,bio,0.52,3,-0.05,13,0.5700000000000001
subj_74,Intrinsic Cause,jump up and down,get tired,take a walk,sit down,Intrinsic,action,action,bio,action,0.66,2,-0.4,13,1.06
subj_74,Intrinsic Cause,get tired,choose what to do,become hungry,feel scared,Intrinsic,bio,bio,mind,bio,0.53,3,-0.12,13,0.65
subj_74,Intrinsic Cause,sit down,experience pain,take a walk,jump up and down,Intrinsic,action,action,bio,action,0.4,5,-0.57,13,0.97
subj_74,Intrinsic Cause,see something,take a walk,remember something,hear something,Intrinsic,mind,mind,action,mind,0.58,1,0.05,13,0.5299999999999999
subj_74,Intrinsic Cause,remember something,feel scared,think about something,hear something,Intrinsic,mind,mind,bio,mind,0.46,3,-0.09,12,0.55
subj_74,Intrinsic Cause,become hungry,think about something,get tired,feel scared,Direct,bio,bio,mind,bio,0.7,1,-0.06,13,0.76
subj_74,Intrinsic Cause,choose what to do,take a walk,see something,hear something,Intrinsic,mind,mind,action,mind,0.49,1,-0.13,13,0.62
subj_75,Causal Chain,get tired,choose what to do,become hungry,feel scared,Direct,bio,bio,mind,bio,0.53,3,-0.12,13,0.65
subj_75,Causal Chain,choose what to do,take a walk,see something,hear something,Direct,mind,mind,action,mind,0.49,1,-0.13,13,0.62
subj_75,Causal Chain,jump up and down,get tired,take a walk,sit down,Direct,action,action,bio,action,0.66,2,-0.4,13,1.06
subj_75,Causal Chain,remember something,feel scared,think about something,hear something,Direct,mind,mind,bio,mind,0.46,3,-0.09,12,0.55
subj_75,Causal Chain,become hungry,think about something,get tired,feel scared,Direct,bio,bio,mind,bio,0.7,1,-0.06,13,0.76
subj_75,Causal Chain,get sick,remember something,experience pain,become hungry,Direct,bio,bio,mind,bio,0.52,3,-0.05,13,0.5700000000000001
subj_75,Causal Chain,see something,take a walk,remember something,hear something,Direct,mind,mind,action,mind,0.58,1,0.05,13,0.5299999999999999
subj_75,Causal Chain,take a walk,see something,jump up and down,reach for something,Intrinsic,action,action,mind,action,0.54,6,-0.33,13,0.8700000000000001
subj_75,Causal Chain,sit down,experience pain,take a walk,jump up and down,Intrinsic,action,action,bio,action,0.4,5,-0.57,13,0.97
subj_76,Causal Chain,become hungry,think about something,get tired,feel scared,Intrinsic,bio,bio,mind,bio,0.7,1,-0.06,13,0.76
subj_76,Causal Chain,choose what to do,take a walk,see something,hear something,Intrinsic,mind,mind,action,mind,0.49,1,-0.13,13,0.62
subj_76,Causal Chain,take a walk,see something,jump up and down,reach for something,Intrinsic,action,action,mind,action,0.54,6,-0.33,13,0.8700000000000001
subj_76,Causal Chain,see something,take a walk,remember something,hear something,Intrinsic,mind,mind,action,mind,0.58,1,0.05,13,0.5299999999999999
subj_76,Causal Chain,get tired,choose what to do,become hungry,feel scared,Intrinsic,bio,bio,mind,bio,0.53,3,-0.12,13,0.65
subj_76,Causal Chain,sit down,experience pain,take a walk,jump up and down,Direct,action,action,bio,action,0.4,5,-0.57,13,0.97
subj_76,Causal Chain,remember something,feel scared,think about something,hear something,Direct,mind,mind,bio,mind,0.46,3,-0.09,12,0.55
subj_76,Causal Chain,jump up and down,get tired,take a walk,sit down,Direct,action,action,bio,action,0.66,2,-0.4,13,1.06
subj_76,Causal Chain,get sick,remember something,experience pain,become hungry,Intrinsic,bio,bio,mind,bio,0.52,3,-0.05,13,0.5700000000000001
subj_77,Intrinsic Cause,become hungry,think about something,get tired,feel scared,Intrinsic,bio,bio,mind,bio,0.7,1,-0.06,13,0.76
subj_77,Intrinsic Cause,see something,take a walk,remember something,hear something,Intrinsic,mind,mind,action,mind,0.58,1,0.05,13,0.5299999999999999
subj_77,Intrinsic Cause,choose what to do,take a walk,see something,hear something,Intrinsic,mind,mind,action,mind,0.49,1,-0.13,13,0.62
subj_77,Intrinsic Cause,get sick,remember something,experience pain,become hungry,Intrinsic,bio,bio,mind,bio,0.52,3,-0.05,13,0.5700000000000001
subj_77,Intrinsic Cause,take a walk,see something,jump up and down,reach for something,Intrinsic,action,action,mind,action,0.54,6,-0.33,13,0.8700000000000001
subj_77,Intrinsic Cause,get tired,choose what to do,become hungry,feel scared,Intrinsic,bio,bio,mind,bio,0.53,3,-0.12,13,0.65
subj_77,Intrinsic Cause,remember something,feel scared,think about something,hear something,Intrinsic,mind,mind,bio,mind,0.46,3,-0.09,12,0.55
subj_77,Intrinsic Cause,jump up and down,get tired,take a walk,sit down,Intrinsic,action,action,bio,action,0.66,2,-0.4,13,1.06
subj_77,Intrinsic Cause,sit down,experience pain,take a walk,jump up and down,Intrinsic,action,action,bio,action,0.4,5,-0.57,13,0.97
subj_78,Intrinsic Cause,remember something,feel scared,think about something,hear something,Intrinsic,mind,mind,bio,mind,0.46,3,-0.09,12,0.55
subj_78,Intrinsic Cause,see something,take a walk,remember something,hear something,Intrinsic,mind,mind,action,mind,0.58,1,0.05,13,0.5299999999999999
subj_78,Intrinsic Cause,become hungry,think about something,get tired,feel scared,Direct,bio,bio,mind,bio,0.7,1,-0.06,13,0.76
subj_78,Intrinsic Cause,jump up and down,get tired,take a walk,sit down,Direct,action,action,bio,action,0.66,2,-0.4,13,1.06
subj_78,Intrinsic Cause,sit down,experience pain,take a walk,jump up and down,Intrinsic,action,action,bio,action,0.4,5,-0.57,13,0.97
subj_78,Intrinsic Cause,get tired,choose what to do,become hungry,feel scared,Direct,bio,bio,mind,bio,0.53,3,-0.12,13,0.65
subj_78,Intrinsic Cause,choose what to do,take a walk,see something,hear something,Intrinsic,mind,mind,action,mind,0.49,1,-0.13,13,0.62
subj_78,Intrinsic Cause,take a walk,see something,jump up and down,reach for something,Direct,action,action,mind,action,0.54,6,-0.33,13,0.8700000000000001
subj_78,Intrinsic Cause,get sick,remember something,experience pain,become hungry,Intrinsic,bio,bio,mind,bio,0.52,3,-0.05,13,0.5700000000000001
subj_79,Intrinsic Cause,choose what to do,take a walk,see something,hear something,Intrinsic,mind,mind,action,mind,0.49,1,-0.13,13,0.62
subj_79,Intrinsic Cause,see something,take a walk,remember something,hear something,Intrinsic,mind,mind,action,mind,0.58,1,0.05,13,0.5299999999999999
subj_79,Intrinsic Cause,jump up and down,get tired,take a walk,sit down,Intrinsic,action,action,bio,action,0.66,2,-0.4,13,1.06
subj_79,Intrinsic Cause,get tired,choose what to do,become hungry,feel scared,Intrinsic,bio,bio,mind,bio,0.53,3,-0.12,13,0.65
subj_79,Intrinsic Cause,get sick,remember something,experience pain,become hungry,Intrinsic,bio,bio,mind,bio,0.52,3,-0.05,13,0.5700000000000001
subj_79,Intrinsic Cause,sit down,experience pain,take a walk,jump up and down,Intrinsic,action,action,bio,action,0.4,5,-0.57,13,0.97
subj_79,Intrinsic Cause,become hungry,think about something,get tired,feel scared,Intrinsic,bio,bio,mind,bio,0.7,1,-0.06,13,0.76
subj_79,Intrinsic Cause,take a walk,see something,jump up and down,reach for something,Intrinsic,action,action,mind,action,0.54,6,-0.33,13,0.8700000000000001
subj_79,Intrinsic Cause,remember something,feel scared,think about something,hear something,Intrinsic,mind,mind,bio,mind,0.46,3,-0.09,12,0.55
subj_80,Intrinsic Cause,sit down,experience pain,take a walk,jump up and down,Intrinsic,action,action,bio,action,0.4,5,-0.57,13,0.97
subj_80,Intrinsic Cause,take a walk,see something,jump up and down,reach for something,Intrinsic,action,action,mind,action,0.54,6,-0.33,13,0.8700000000000001
subj_80,Intrinsic Cause,remember something,feel scared,think about something,hear something,Intrinsic,mind,mind,bio,mind,0.46,3,-0.09,12,0.55
subj_80,Intrinsic Cause,see something,take a walk,remember something,hear something,Intrinsic,mind,mind,action,mind,0.58,1,0.05,13,0.5299999999999999
subj_80,Intrinsic Cause,jump up and down,get tired,take a walk,sit down,Intrinsic,action,action,bio,action,0.66,2,-0.4,13,1.06
subj_80,Intrinsic Cause,get sick,remember something,experience pain,become hungry,Intrinsic,bio,bio,mind,bio,0.52,3,-0.05,13,0.5700000000000001
subj_80,Intrinsic Cause,choose what to do,take a walk,see something,hear something,Intrinsic,mind,mind,action,mind,0.49,1,-0.13,13,0.62
subj_80,Intrinsic Cause,become hungry,think about something,get tired,feel scared,Intrinsic,bio,bio,mind,bio,0.7,1,-0.06,13,0.76
subj_80,Intrinsic Cause,get tired,choose what to do,become hungry,feel scared,Intrinsic,bio,bio,mind,bio,0.53,3,-0.12,13,0.65
subj_81,Intrinsic Cause,choose what to do,take a walk,see something,hear something,Intrinsic,mind,mind,action,mind,0.49,1,-0.13,13,0.62
subj_81,Intrinsic Cause,take a walk,see something,jump up and down,reach for something,Intrinsic,action,action,mind,action,0.54,6,-0.33,13,0.8700000000000001
subj_81,Intrinsic Cause,see something,take a walk,remember something,hear something,Intrinsic,mind,mind,action,mind,0.58,1,0.05,13,0.5299999999999999
subj_81,Intrinsic Cause,get tired,choose what to do,become hungry,feel scared,Direct,bio,bio,mind,bio,0.53,3,-0.12,13,0.65
subj_81,Intrinsic Cause,jump up and down,get tired,take a walk,sit down,Intrinsic,action,action,bio,action,0.66,2,-0.4,13,1.06
subj_81,Intrinsic Cause,remember something,feel scared,think about something,hear something,Intrinsic,mind,mind,bio,mind,0.46,3,-0.09,12,0.55
subj_81,Intrinsic Cause,become hungry,think about something,get tired,feel scared,Intrinsic,bio,bio,mind,bio,0.7,1,-0.06,13,0.76
subj_81,Intrinsic Cause,get sick,remember something,experience pain,become hungry,Intrinsic,bio,bio,mind,bio,0.52,3,-0.05,13,0.5700000000000001
subj_81,Intrinsic Cause,sit down,experience pain,take a walk,jump up and down,Intrinsic,action,action,bio,action,0.4,5,-0.57,13,0.97
subj_82,Intrinsic Cause,see something,take a walk,remember something,hear something,Intrinsic,mind,mind,action,mind,0.58,1,0.05,13,0.5299999999999999
subj_82,Intrinsic Cause,sit down,experience pain,take a walk,jump up and down,Direct,action,action,bio,action,0.4,5,-0.57,13,0.97
subj_82,Intrinsic Cause,take a walk,see something,jump up and down,reach for something,Intrinsic,action,action,mind,action,0.54,6,-0.33,13,0.8700000000000001
subj_82,Intrinsic Cause,become hungry,think about something,get tired,feel scared,Intrinsic,bio,bio,mind,bio,0.7,1,-0.06,13,0.76
subj_82,Intrinsic Cause,get tired,choose what to do,become hungry,feel scared,Intrinsic,bio,bio,mind,bio,0.53,3,-0.12,13,0.65
subj_82,Intrinsic Cause,jump up and down,get tired,take a walk,sit down,Intrinsic,action,action,bio,action,0.66,2,-0.4,13,1.06
subj_82,Intrinsic Cause,get sick,remember something,experience pain,become hungry,Intrinsic,bio,bio,mind,bio,0.52,3,-0.05,13,0.5700000000000001
subj_82,Intrinsic Cause,choose what to do,take a walk,see something,hear something,Intrinsic,mind,mind,action,mind,0.49,1,-0.13,13,0.62
subj_82,Intrinsic Cause,remember something,feel scared,think about something,hear something,Direct,mind,mind,bio,mind,0.46,3,-0.09,12,0.55
subj_83,Causal Chain,choose what to do,take a walk,see something,hear something,Intrinsic,mind,mind,action,mind,0.49,1,-0.13,13,0.62
subj_83,Causal Chain,jump up and down,get tired,take a walk,sit down,Direct,action,action,bio,action,0.66,2,-0.4,13,1.06
subj_83,Causal Chain,sit down,experience pain,take a walk,jump up and down,Intrinsic,action,action,bio,action,0.4,5,-0.57,13,0.97
subj_83,Causal Chain,remember something,feel scared,think about something,hear something,Intrinsic,mind,mind,bio,mind,0.46,3,-0.09,12,0.55
subj_83,Causal Chain,become hungry,think about something,get tired,feel scared,Direct,bio,bio,mind,bio,0.7,1,-0.06,13,0.76
subj_83,Causal Chain,get tired,choose what to do,become hungry,feel scared,Direct,bio,bio,mind,bio,0.53,3,-0.12,13,0.65
subj_83,Causal Chain,take a walk,see something,jump up and down,reach for something,Direct,action,action,mind,action,0.54,6,-0.33,13,0.8700000000000001
subj_83,Causal Chain,get sick,remember something,experience pain,become hungry,Intrinsic,bio,bio,mind,bio,0.52,3,-0.05,13,0.5700000000000001
subj_83,Causal Chain,see something,take a walk,remember something,hear something,Intrinsic,mind,mind,action,mind,0.58,1,0.05,13,0.5299999999999999
subj_84,Causal Chain,sit down,experience pain,take a walk,jump up and down,Direct,action,action,bio,action,0.4,5,-0.57,13,0.97
subj_84,Causal Chain,get sick,remember something,experience pain,become hungry,Intrinsic,bio,bio,mind,bio,0.52,3,-0.05,13,0.5700000000000001
subj_84,Causal Chain,become hungry,think about something,get tired,feel scared,Direct,bio,bio,mind,bio,0.7,1,-0.06,13,0.76
subj_84,Causal Chain,jump up and down,get tired,take a walk,sit down,Direct,action,action,bio,action,0.66,2,-0.4,13,1.06
subj_84,Causal Chain,take a walk,see something,jump up and down,reach for something,Direct,action,action,mind,action,0.54,6,-0.33,13,0.8700000000000001
subj_84,Causal Chain,get tired,choose what to do,become hungry,feel scared,Intrinsic,bio,bio,mind,bio,0.53,3,-0.12,13,0.65
subj_84,Causal Chain,remember something,feel scared,think about something,hear something,Intrinsic,mind,mind,bio,mind,0.46,3,-0.09,12,0.55
subj_84,Causal Chain,choose what to do,take a walk,see something,hear something,Direct,mind,mind,action,mind,0.49,1,-0.13,13,0.62
subj_84,Causal Chain,see something,take a walk,remember something,hear something,Direct,mind,mind,action,mind,0.58,1,0.05,13,0.5299999999999999
subj_85,Intrinsic Cause,take a walk,see something,jump up and down,reach for something,Intrinsic,action,action,mind,action,0.54,6,-0.33,13,0.8700000000000001
subj_85,Intrinsic Cause,choose what to do,take a walk,see something,hear something,Intrinsic,mind,mind,action,mind,0.49,1,-0.13,13,0.62
subj_85,Intrinsic Cause,jump up and down,get tired,take a walk,sit down,Intrinsic,action,action,bio,action,0.66,2,-0.4,13,1.06
subj_85,Intrinsic Cause,get sick,remember something,experience pain,become hungry,Intrinsic,bio,bio,mind,bio,0.52,3,-0.05,13,0.5700000000000001
subj_85,Intrinsic Cause,remember something,feel scared,think about something,hear something,Intrinsic,mind,mind,bio,mind,0.46,3,-0.09,12,0.55
subj_85,Intrinsic Cause,sit down,experience pain,take a walk,jump up and down,Intrinsic,action,action,bio,action,0.4,5,-0.57,13,0.97
subj_85,Intrinsic Cause,see something,take a walk,remember something,hear something,Intrinsic,mind,mind,action,mind,0.58,1,0.05,13,0.5299999999999999
subj_85,Intrinsic Cause,become hungry,think about something,get tired,feel scared,Intrinsic,bio,bio,mind,bio,0.7,1,-0.06,13,0.76
subj_85,Intrinsic Cause,get tired,choose what to do,become hungry,feel scared,Direct,bio,bio,mind,bio,0.53,3,-0.12,13,0.65
subj_86,Intrinsic Cause,get tired,choose what to do,become hungry,feel scared,Intrinsic,bio,bio,mind,bio,0.53,3,-0.12,13,0.65
subj_86,Intrinsic Cause,see something,take a walk,remember something,hear something,Intrinsic,mind,mind,action,mind,0.58,1,0.05,13,0.5299999999999999
subj_86,Intrinsic Cause,jump up and down,get tired,take a walk,sit down,Intrinsic,action,action,bio,action,0.66,2,-0.4,13,1.06
subj_86,Intrinsic Cause,take a walk,see something,jump up and down,reach for something,Intrinsic,action,action,mind,action,0.54,6,-0.33,13,0.8700000000000001
subj_86,Intrinsic Cause,remember something,feel scared,think about something,hear something,Intrinsic,mind,mind,bio,mind,0.46,3,-0.09,12,0.55
subj_86,Intrinsic Cause,sit down,experience pain,take a walk,jump up and down,Intrinsic,action,action,bio,action,0.4,5,-0.57,13,0.97
subj_86,Intrinsic Cause,become hungry,think about something,get tired,feel scared,Intrinsic,bio,bio,mind,bio,0.7,1,-0.06,13,0.76
subj_86,Intrinsic Cause,get sick,remember something,experience pain,become hungry,Intrinsic,bio,bio,mind,bio,0.52,3,-0.05,13,0.5700000000000001
subj_86,Intrinsic Cause,choose what to do,take a walk,see something,hear something,Intrinsic,mind,mind,action,mind,0.49,1,-0.13,13,0.62
subj_87,Causal Chain,remember something,feel scared,think about something,hear something,Intrinsic,mind,mind,bio,mind,0.46,3,-0.09,12,0.55
subj_87,Causal Chain,get sick,remember something,experience pain,become hungry,Intrinsic,bio,bio,mind,bio,0.52,3,-0.05,13,0.5700000000000001
subj_87,Causal Chain,become hungry,think about something,get tired,feel scared,Direct,bio,bio,mind,bio,0.7,1,-0.06,13,0.76
subj_87,Causal Chain,sit down,experience pain,take a walk,jump up and down,Intrinsic,action,action,bio,action,0.4,5,-0.57,13,0.97
subj_87,Causal Chain,get tired,choose what to do,become hungry,feel scared,Intrinsic,bio,bio,mind,bio,0.53,3,-0.12,13,0.65
subj_87,Causal Chain,jump up and down,get tired,take a walk,sit down,Direct,action,action,bio,action,0.66,2,-0.4,13,1.06
subj_87,Causal Chain,see something,take a walk,remember something,hear something,Intrinsic,mind,mind,action,mind,0.58,1,0.05,13,0.5299999999999999
subj_87,Causal Chain,choose what to do,take a walk,see something,hear something,Intrinsic,mind,mind,action,mind,0.49,1,-0.13,13,0.62
subj_87,Causal Chain,take a walk,see something,jump up and down,reach for something,Direct,action,action,mind,action,0.54,6,-0.33,13,0.8700000000000001
subj_88,Intrinsic Cause,take a walk,see something,jump up and down,reach for something,Intrinsic,action,action,mind,action,0.54,6,-0.33,13,0.8700000000000001
subj_88,Intrinsic Cause,sit down,experience pain,take a walk,jump up and down,Intrinsic,action,action,bio,action,0.4,5,-0.57,13,0.97
subj_88,Intrinsic Cause,jump up and down,get tired,take a walk,sit down,Intrinsic,action,action,bio,action,0.66,2,-0.4,13,1.06
subj_88,Intrinsic Cause,become hungry,think about something,get tired,feel scared,Intrinsic,bio,bio,mind,bio,0.7,1,-0.06,13,0.76
subj_88,Intrinsic Cause,get sick,remember something,experience pain,become hungry,Intrinsic,bio,bio,mind,bio,0.52,3,-0.05,13,0.5700000000000001
subj_88,Intrinsic Cause,see something,take a walk,remember something,hear something,Intrinsic,mind,mind,action,mind,0.58,1,0.05,13,0.5299999999999999
subj_88,Intrinsic Cause,get tired,choose what to do,become hungry,feel scared,Direct,bio,bio,mind,bio,0.53,3,-0.12,13,0.65
subj_88,Intrinsic Cause,remember something,feel scared,think about something,hear something,Intrinsic,mind,mind,bio,mind,0.46,3,-0.09,12,0.55
subj_88,Intrinsic Cause,choose what to do,take a walk,see something,hear something,Intrinsic,mind,mind,action,mind,0.49,1,-0.13,13,0.62
subj_89,Intrinsic Cause,take a walk,see something,jump up and down,reach for something,Intrinsic,action,action,mind,action,0.54,6,-0.33,13,0.8700000000000001
subj_89,Intrinsic Cause,see something,take a walk,remember something,hear something,Intrinsic,mind,mind,action,mind,0.58,1,0.05,13,0.5299999999999999
subj_89,Intrinsic Cause,become hungry,think about something,get tired,feel scared,Intrinsic,bio,bio,mind,bio,0.7,1,-0.06,13,0.76
subj_89,Intrinsic Cause,jump up and down,get tired,take a walk,sit down,Intrinsic,action,action,bio,action,0.66,2,-0.4,13,1.06
subj_89,Intrinsic Cause,choose what to do,take a walk,see something,hear something,Intrinsic,mind,mind,action,mind,0.49,1,-0.13,13,0.62
subj_89,Intrinsic Cause,remember something,feel scared,think about something,hear something,Intrinsic,mind,mind,bio,mind,0.46,3,-0.09,12,0.55
subj_89,Intrinsic Cause,get sick,remember something,experience pain,become hungry,Intrinsic,bio,bio,mind,bio,0.52,3,-0.05,13,0.5700000000000001
subj_89,Intrinsic Cause,sit down,experience pain,take a walk,jump up and down,Intrinsic,action,action,bio,action,0.4,5,-0.57,13,0.97
subj_89,Intrinsic Cause,get tired,choose what to do,become hungry,feel scared,Intrinsic,bio,bio,mind,bio,0.53,3,-0.12,13,0.65
subj_90,Causal Chain,sit down,experience pain,take a walk,jump up and down,Direct,action,action,bio,action,0.4,5,-0.57,13,0.97
subj_90,Causal Chain,get sick,remember something,experience pain,become hungry,Intrinsic,bio,bio,mind,bio,0.52,3,-0.05,13,0.5700000000000001
subj_90,Causal Chain,see something,take a walk,remember something,hear something,Direct,mind,mind,action,mind,0.58,1,0.05,13,0.5299999999999999
subj_90,Causal Chain,get tired,choose what to do,become hungry,feel scared,Intrinsic,bio,bio,mind,bio,0.53,3,-0.12,13,0.65
subj_90,Causal Chain,become hungry,think about something,get tired,feel scared,Direct,bio,bio,mind,bio,0.7,1,-0.06,13,0.76
subj_90,Causal Chain,take a walk,see something,jump up and down,reach for something,Direct,action,action,mind,action,0.54,6,-0.33,13,0.8700000000000001
subj_90,Causal Chain,jump up and down,get tired,take a walk,sit down,Direct,action,action,bio,action,0.66,2,-0.4,13,1.06
subj_90,Causal Chain,choose what to do,take a walk,see something,hear something,Direct,mind,mind,action,mind,0.49,1,-0.13,13,0.62
subj_90,Causal Chain,remember something,feel scared,think about something,hear something,Direct,mind,mind,bio,mind,0.46,3,-0.09,12,0.55
subj_91,Intrinsic Cause,take a walk,see something,jump up and down,reach for something,Intrinsic,action,action,mind,action,0.54,6,-0.33,13,0.8700000000000001
subj_91,Intrinsic Cause,remember something,feel scared,think about something,hear something,Intrinsic,mind,mind,bio,mind,0.46,3,-0.09,12,0.55
subj_91,Intrinsic Cause,see something,take a walk,remember something,hear something,Intrinsic,mind,mind,action,mind,0.58,1,0.05,13,0.5299999999999999
subj_91,Intrinsic Cause,choose what to do,take a walk,see something,hear something,Intrinsic,mind,mind,action,mind,0.49,1,-0.13,13,0.62
subj_91,Intrinsic Cause,jump up and down,get tired,take a walk,sit down,Direct,action,action,bio,action,0.66,2,-0.4,13,1.06
subj_91,Intrinsic Cause,sit down,experience pain,take a walk,jump up and down,Intrinsic,action,action,bio,action,0.4,5,-0.57,13,0.97
subj_91,Intrinsic Cause,get sick,remember something,experience pain,become hungry,Intrinsic,bio,bio,mind,bio,0.52,3,-0.05,13,0.5700000000000001
subj_91,Intrinsic Cause,get tired,choose what to do,become hungry,feel scared,Direct,bio,bio,mind,bio,0.53,3,-0.12,13,0.65
subj_91,Intrinsic Cause,become hungry,think about something,get tired,feel scared,Intrinsic,bio,bio,mind,bio,0.7,1,-0.06,13,0.76
subj_92,Intrinsic Cause,jump up and down,get tired,take a walk,sit down,Direct,action,action,bio,action,0.66,2,-0.4,13,1.06
subj_92,Intrinsic Cause,remember something,feel scared,think about something,hear something,Intrinsic,mind,mind,bio,mind,0.46,3,-0.09,12,0.55
subj_92,Intrinsic Cause,get tired,choose what to do,become hungry,feel scared,Intrinsic,bio,bio,mind,bio,0.53,3,-0.12,13,0.65
subj_92,Intrinsic Cause,get sick,remember something,experience pain,become hungry,Intrinsic,bio,bio,mind,bio,0.52,3,-0.05,13,0.5700000000000001
subj_92,Intrinsic Cause,sit down,experience pain,take a walk,jump up and down,Intrinsic,action,action,bio,action,0.4,5,-0.57,13,0.97
